EmployeeID,Name,Age,Gender,Department,JobRole,Salary,HireDate,ExitDate,PerformanceRating
EMP331,Employee_331,42,Male,HR,HR Specialist,81743,2018-01-09,,4
EMP332,Employee_332,30,Non-binary,Sales,Sales Representative,94218,2023-02-03,,4
EMP333,Employee_333,27,Non-binary,Sales,Sales Representative,45223,2018-07-16,,1
EMP334,Employee_334,24,Male,HR,HR Specialist,78894,2019-04-09,2019-12-26,3
EMP335,Employee_335,55,Female,Operations,Coordinator,56086,2022-08-13,,1
EMP336,Employee_336,59,Non-binary,Marketing,Marketing Manager,68648,2019-06-12,2020-03-01,4
EMP337,Employee_337,25,Female,Engineering,QA Engineer,90465,2021-11-06,2022-07-06,5
EMP338,Employee_338,58,Female,Operations,Operations Manager,87387,2018-01-19,,3
EMP339,Employee_339,22,Male,Finance,Finance Manager,63548,2023-12-22,,5
EMP340,Employee_340,41,Male,HR,Recruiter,95836,2022-11-01,,5
EMP341,Employee_341,25,Female,Operations,Coordinator,44307,2022-09-07,,4
EMP342,Employee_342,23,Male,HR,HR Manager,83807,2022-10-04,,2
EMP343,Employee_343,26,Male,Marketing,Content Writer,83243,2021-06-15,,4
EMP344,Employee_344,45,Male,Finance,Accountant,64785,2021-03-07,,4
EMP345,Employee_345,50,Male,Engineering,Software Engineer,60557,2018-12-21,,4
EMP346,Employee_346,54,Female,Sales,Sales Representative,53374,2023-06-11,2023-08-31,2
EMP347,Employee_347,57,Female,Operations,Operations Manager,64551,2023-06-05,2024-05-06,1
EMP348,Employee_348,46,Non-binary,HR,HR Specialist,74755,2019-12-25,,4
EMP349,Employee_349,51,Female,Finance,Financial Analyst,104855,2023-03-19,,5
EMP350,Employee_350,32,Non-binary,Marketing,Marketing Manager,118736,2022-10-21,,4
EMP351,Employee_351,58,Female,Finance,Financial Analyst,98772,2023-07-09,,4
EMP352,Employee_352,40,Non-binary,Engineering,QA Engineer,62948,2020-12-12,,1
EMP353,Employee_353,53,Female,HR,Recruiter,68320,2018-10-05,,3
EMP354,Employee_354,49,Non-binary,Sales,Account Manager,47395,2020-06-20,,1
EMP355,Employee_355,48,Non-binary,Finance,Finance Manager,91333,2018-04-16,,3
EMP356,Employee_356,36,Male,HR,HR Specialist,84524,2019-05-02,2019-07-02,5
EMP357,Employee_357,24,Female,HR,HR Specialist,78033,2018-04-03,,5
EMP358,Employee_358,46,Male,Finance,Accountant,43152,2020-11-14,,2
EMP359,Employee_359,26,Male,Operations,Coordinator,75893,2020-11-09,,2
EMP360,Employee_360,57,Male,Sales,Account Manager,72750,2020-06-29,2022-07-17,1
EMP361,Employee_361,34,Female,Operations,Project Manager,97009,2023-10-14,,4
EMP362,Employee_362,57,Female,HR,Recruiter,110603,2020-02-13,,5
EMP363,Employee_363,23,Non-binary,Sales,Sales Executive,72708,2022-08-23,,4
EMP364,Employee_364,43,Female,Engineering,QA Engineer,82255,2023-09-14,,4
EMP365,Employee_365,22,Male,HR,HR Manager,112885,2021-01-10,,4
EMP366,Employee_366,60,Non-binary,Marketing,Content Writer,103825,2018-12-28,,5
EMP367,Employee_367,53,Female,Engineering,QA Engineer,57631,2022-11-14,,1
EMP368,Employee_368,51,Non-binary,HR,HR Manager,68946,2023-03-11,,4
EMP369,Employee_369,34,Non-binary,HR,HR Specialist,54789,2018-08-29,,2
EMP370,Employee_370,43,Female,Sales,Account Manager,115440,2022-11-06,2024-02-01,2
EMP371,Employee_371,50,Non-binary,Engineering,Software Engineer,92710,2023-02-24,,2
EMP372,Employee_372,56,Male,Operations,Coordinator,91881,2020-08-08,2022-04-28,5
EMP373,Employee_373,24,Female,HR,Recruiter,96017,2022-04-25,,3
EMP374,Employee_374,59,Non-binary,Engineering,Software Engineer,71960,2019-01-18,,2
EMP375,Employee_375,48,Male,HR,HR Manager,115584,2023-01-01,,2
EMP376,Employee_376,35,Male,Marketing,SEO Specialist,60321,2021-09-29,2024-08-28,3
EMP377,Employee_377,28,Female,Sales,Account Manager,69897,2023-05-19,,5
EMP378,Employee_378,45,Female,Sales,Sales Executive,55774,2022-11-11,,1
EMP379,Employee_379,54,Non-binary,Finance,Accountant,78993,2023-08-01,,3
EMP380,Employee_380,31,Female,Finance,Accountant,75953,2021-06-19,,2
EMP381,Employee_381,56,Female,Finance,Financial Analyst,110099,2018-01-17,,1
EMP382,Employee_382,33,Non-binary,HR,HR Specialist,119467,2023-08-20,,4
EMP383,Employee_383,40,Male,Operations,Coordinator,53955,2020-07-05,,3
EMP384,Employee_384,39,Male,HR,Recruiter,50710,2023-04-30,,3
EMP385,Employee_385,33,Female,Finance,Financial Analyst,57564,2020-08-05,,4
EMP386,Employee_386,54,Male,Finance,Financial Analyst,68414,2018-11-11,,3
EMP387,Employee_387,46,Female,Engineering,DevOps Engineer,55919,2023-06-30,,5
EMP388,Employee_388,45,Non-binary,Engineering,QA Engineer,55785,2020-12-13,,4
EMP389,Employee_389,50,Male,Engineering,DevOps Engineer,78973,2022-02-10,,2
EMP390,Employee_390,33,Male,Sales,Sales Representative,71438,2022-04-27,,2
EMP391,Employee_391,38,Male,Finance,Finance Manager,109606,2019-05-29,2020-02-04,5
EMP392,Employee_392,44,Female,Sales,Sales Representative,84741,2019-09-25,,1
EMP393,Employee_393,35,Female,Operations,Operations Manager,118490,2023-10-23,,5
EMP394,Employee_394,29,Male,HR,HR Manager,51704,2020-05-07,,4
EMP395,Employee_395,54,Female,Engineering,DevOps Engineer,79865,2021-07-15,2023-02-21,3
EMP396,Employee_396,29,Female,Operations,Operations Manager,114344,2020-11-07,2022-07-03,4
EMP397,Employee_397,53,Female,Operations,Coordinator,65508,2018-04-11,,1
EMP398,Employee_398,37,Female,Sales,Sales Representative,110840,2018-04-08,,4
EMP399,Employee_399,37,Male,Finance,Accountant,116958,2021-12-26,2023-03-25,5
EMP400,Employee_400,23,Female,HR,HR Specialist,93610,2021-04-26,2022-09-15,3
EMP401,Employee_401,24,Male,Operations,Coordinator,74044,2019-03-23,,3
EMP402,Employee_402,45,Non-binary,Operations,Project Manager,57457,2022-02-04,,2
EMP403,Employee_403,44,Male,Finance,Financial Analyst,43454,2023-03-28,,1
EMP404,Employee_404,23,Non-binary,HR,HR Manager,93147,2019-07-05,,2
EMP405,Employee_405,54,Non-binary,Sales,Account Manager,67865,2023-11-06,,3
EMP406,Employee_406,55,Male,Sales,Sales Executive,79571,2021-12-13,,3
EMP407,Employee_407,36,Male,HR,HR Specialist,112067,2018-02-07,,1
EMP408,Employee_408,57,Non-binary,Sales,Sales Executive,54984,2018-04-19,2018-07-12,4
EMP409,Employee_409,26,Non-binary,Marketing,Marketing Manager,73026,2019-09-22,,3
EMP410,Employee_410,45,Female,HR,HR Manager,77179,2018-12-31,,4
EMP411,Employee_411,39,Female,Engineering,QA Engineer,57069,2018-10-02,,2
EMP412,Employee_412,34,Non-binary,Finance,Financial Analyst,67671,2018-10-18,,5
EMP413,Employee_413,51,Non-binary,Engineering,Software Engineer,62872,2022-03-24,,5
EMP414,Employee_414,25,Male,Sales,Sales Representative,107723,2021-08-07,,1
EMP415,Employee_415,55,Female,Sales,Sales Executive,116775,2020-10-21,2022-01-07,3
EMP416,Employee_416,41,Non-binary,HR,Recruiter,68927,2020-11-30,,3
EMP417,Employee_417,28,Female,Finance,Accountant,76481,2019-02-24,,1
EMP418,Employee_418,53,Male,Operations,Operations Manager,71029,2019-05-12,,5
EMP419,Employee_419,58,Female,HR,HR Manager,101404,2020-09-27,,4
EMP420,Employee_420,45,Male,Engineering,Technical Lead,78202,2022-12-07,,2
EMP421,Employee_421,57,Male,Finance,Finance Manager,98613,2020-05-13,,5
EMP422,Employee_422,24,Male,Sales,Sales Representative,51752,2020-06-23,,1
EMP423,Employee_423,58,Non-binary,HR,HR Manager,80941,2022-02-05,2023-05-04,1
EMP424,Employee_424,43,Non-binary,Marketing,Content Writer,103026,2023-10-04,,3
EMP425,Employee_425,26,Female,Finance,Finance Manager,62885,2018-04-10,,1
EMP426,Employee_426,43,Male,Engineering,Technical Lead,53287,2021-04-15,,1
EMP427,Employee_427,35,Non-binary,Finance,Finance Manager,49110,2020-11-30,,5
EMP428,Employee_428,54,Female,Engineering,DevOps Engineer,77399,2019-11-20,,5
EMP429,Employee_429,36,Male,Engineering,QA Engineer,90469,2021-09-27,,4
EMP430,Employee_430,59,Female,Sales,Account Manager,108968,2023-11-26,,5
EMP431,Employee_431,22,Female,HR,HR Manager,114178,2019-09-22,2020-06-08,2
EMP432,Employee_432,51,Non-binary,Operations,Operations Manager,105274,2018-02-24,,4
EMP433,Employee_433,46,Non-binary,HR,HR Specialist,116094,2022-08-13,2024-12-22,2
EMP434,Employee_434,28,Male,Engineering,QA Engineer,66004,2022-04-06,2025-04-01,2
EMP435,Employee_435,39,Male,Finance,Accountant,95377,2021-10-05,2023-07-31,3
EMP436,Employee_436,52,Male,Sales,Sales Representative,110873,2018-02-19,2020-07-11,4
EMP437,Employee_437,48,Male,Finance,Finance Manager,75993,2019-11-08,,3
EMP438,Employee_438,26,Male,HR,HR Specialist,75569,2021-12-16,2022-07-22,3
EMP439,Employee_439,52,Non-binary,Engineering,DevOps Engineer,119993,2023-05-02,,3
EMP440,Employee_440,25,Non-binary,Operations,Project Manager,53583,2022-07-13,,1
EMP441,Employee_441,55,Male,Operations,Coordinator,114919,2018-10-13,,5
EMP442,Employee_442,55,Non-binary,Sales,Sales Representative,95160,2023-12-30,,2
EMP443,Employee_443,47,Male,Sales,Sales Executive,61146,2018-09-20,,2
EMP444,Employee_444,28,Male,Engineering,Technical Lead,65517,2021-09-09,,3
EMP445,Employee_445,33,Non-binary,HR,HR Specialist,90378,2019-01-04,,2
EMP446,Employee_446,58,Non-binary,Finance,Accountant,66346,2021-04-07,,5
EMP447,Employee_447,40,Male,Finance,Finance Manager,85743,2020-07-18,2022-01-13,5
EMP448,Employee_448,23,Non-binary,Finance,Financial Analyst,75473,2021-06-04,,4
EMP449,Employee_449,35,Non-binary,Finance,Accountant,112510,2021-08-21,,1
EMP450,Employee_450,44,Non-binary,HR,HR Specialist,93165,2023-12-27,,3
EMP451,Employee_451,60,Non-binary,Sales,Sales Executive,50692,2019-10-17,,3
EMP452,Employee_452,25,Male,HR,Recruiter,59981,2020-08-11,,3
EMP453,Employee_453,39,Non-binary,HR,Recruiter,56791,2021-01-16,2024-08-11,3
EMP454,Employee_454,57,Non-binary,Finance,Finance Manager,54360,2018-05-31,,3
EMP455,Employee_455,48,Non-binary,Marketing,SEO Specialist,52018,2019-11-13,,4
EMP456,Employee_456,40,Non-binary,Finance,Finance Manager,110207,2023-04-21,,4
EMP457,Employee_457,41,Non-binary,HR,HR Specialist,66108,2020-05-01,,1
EMP458,Employee_458,48,Non-binary,Operations,Operations Manager,63465,2019-09-01,,5
EMP459,Employee_459,51,Female,HR,HR Manager,63018,2018-01-14,2019-12-23,5
EMP460,Employee_460,46,Male,Operations,Operations Manager,108145,2018-07-18,,3
EMP461,Employee_461,24,Non-binary,HR,Recruiter,100383,2023-08-24,,4
EMP462,Employee_462,45,Non-binary,Finance,Financial Analyst,83151,2019-01-26,,3
EMP463,Employee_463,30,Female,Sales,Sales Executive,108115,2019-09-01,,5
EMP464,Employee_464,49,Female,HR,HR Specialist,45406,2019-11-24,,1
EMP465,Employee_465,57,Male,Sales,Sales Representative,61579,2018-09-13,,3
EMP466,Employee_466,56,Female,Finance,Accountant,76209,2020-04-10,,2
EMP467,Employee_467,47,Non-binary,Marketing,Marketing Manager,75018,2018-02-22,,2
EMP468,Employee_468,55,Male,Sales,Sales Executive,116608,2021-08-06,,5
EMP469,Employee_469,59,Male,Operations,Operations Manager,117655,2023-10-03,,4
EMP470,Employee_470,30,Non-binary,Finance,Accountant,73508,2019-10-19,,4
EMP471,Employee_471,56,Non-binary,Marketing,Marketing Manager,104457,2021-04-30,2024-01-27,5
EMP472,Employee_472,26,Female,Operations,Coordinator,52433,2018-07-24,,1
EMP473,Employee_473,47,Female,Finance,Finance Manager,77933,2019-12-06,,5
EMP474,Employee_474,27,Male,Operations,Project Manager,66328,2021-03-06,2023-08-19,5
EMP475,Employee_475,35,Non-binary,Marketing,SEO Specialist,54223,2023-05-02,,2
EMP476,Employee_476,58,Female,Finance,Finance Manager,70288,2023-12-14,,3
EMP477,Employee_477,29,Non-binary,Marketing,SEO Specialist,91816,2019-06-23,2022-04-26,1
EMP478,Employee_478,57,Female,Engineering,Technical Lead,69893,2021-09-11,,4
EMP479,Employee_479,47,Non-binary,Sales,Sales Executive,53632,2020-12-29,,5
EMP480,Employee_480,39,Male,Operations,Project Manager,106493,2018-06-28,,5
EMP481,Employee_481,38,Male,Engineering,Technical Lead,44820,2021-10-31,,1
EMP482,Employee_482,30,Non-binary,Finance,Financial Analyst,106350,2022-01-02,2023-09-13,5
EMP483,Employee_483,37,Male,Marketing,Content Writer,67475,2018-03-04,,4
EMP484,Employee_484,45,Non-binary,Engineering,Technical Lead,97516,2021-08-31,,2
EMP485,Employee_485,32,Male,HR,HR Specialist,78796,2022-04-05,,3
EMP486,Employee_486,41,Non-binary,Engineering,DevOps Engineer,46878,2018-01-25,,1
EMP487,Employee_487,52,Non-binary,HR,HR Manager,93184,2022-02-23,,1
EMP488,Employee_488,28,Male,Finance,Financial Analyst,56853,2023-07-17,,4
EMP489,Employee_489,39,Male,HR,HR Manager,105128,2019-06-22,,5
EMP490,Employee_490,41,Female,Engineering,Software Engineer,91118,2023-07-28,,4
EMP491,Employee_491,32,Female,Finance,Financial Analyst,87951,2021-04-08,2021-11-28,5
EMP492,Employee_492,51,Male,Finance,Finance Manager,119517,2022-06-18,,5
EMP493,Employee_493,27,Female,Sales,Sales Executive,117134,2022-11-13,,4
EMP494,Employee_494,55,Female,Operations,Coordinator,69561,2019-04-01,,5
EMP495,Employee_495,42,Male,Sales,Sales Representative,93933,2020-04-24,2021-08-25,1
EMP496,Employee_496,35,Male,HR,HR Manager,54371,2023-07-02,,5
EMP497,Employee_497,51,Male,Finance,Accountant,45359,2023-07-08,,4
EMP498,Employee_498,42,Male,Sales,Account Manager,95362,2023-03-19,2024-12-12,1
EMP499,Employee_499,47,Male,Finance,Financial Analyst,103879,2023-12-24,,1
EMP500,Employee_500,43,Female,Sales,Sales Executive,78791,2019-06-13,,5
EMP501,Employee_501,52,Male,HR,HR Specialist,96594,2023-06-23,2026-03-17,5
EMP502,Employee_502,39,Male,Operations,Project Manager,58063,2021-03-01,,3
EMP503,Employee_503,22,Non-binary,Marketing,Marketing Manager,102378,2023-11-10,,3
EMP504,Employee_504,45,Male,Operations,Operations Manager,43193,2023-03-18,,1
EMP505,Employee_505,52,Male,Marketing,Content Writer,59628,2019-08-11,,4
EMP506,Employee_506,53,Non-binary,Engineering,Technical Lead,45038,2023-08-15,,2
EMP507,Employee_507,36,Male,Sales,Sales Executive,44694,2021-12-31,2023-12-06,4
EMP508,Employee_508,56,Female,HR,HR Specialist,84907,2018-04-03,,4
EMP509,Employee_509,33,Male,Operations,Coordinator,58806,2019-11-16,,2
EMP510,Employee_510,48,Female,Operations,Coordinator,77715,2019-06-22,2020-12-02,2
EMP511,Employee_511,58,Female,Engineering,DevOps Engineer,105379,2023-03-01,,2
EMP512,Employee_512,52,Non-binary,Engineering,Technical Lead,82510,2018-09-19,,2
EMP513,Employee_513,53,Female,Engineering,DevOps Engineer,70206,2020-03-17,,3
EMP514,Employee_514,34,Male,Engineering,Technical Lead,81195,2020-11-18,2022-03-05,1
EMP515,Employee_515,50,Male,Sales,Account Manager,99487,2018-03-23,,1
EMP516,Employee_516,44,Female,Finance,Accountant,95952,2018-12-16,,5
EMP517,Employee_517,28,Male,Marketing,Marketing Manager,114537,2023-10-20,,3
EMP518,Employee_518,34,Female,Engineering,Technical Lead,84833,2023-10-20,,2
EMP519,Employee_519,60,Non-binary,Engineering,DevOps Engineer,58340,2018-02-20,,3
EMP520,Employee_520,30,Female,HR,HR Manager,56901,2021-05-09,,4
EMP521,Employee_521,30,Non-binary,HR,Recruiter,100074,2019-10-04,,4
EMP522,Employee_522,40,Non-binary,Finance,Accountant,117993,2019-04-03,,4
EMP523,Employee_523,56,Male,Marketing,SEO Specialist,97571,2020-08-12,,3
EMP524,Employee_524,46,Male,HR,HR Manager,80141,2022-01-27,,3
EMP525,Employee_525,59,Female,Operations,Coordinator,61452,2023-01-13,,3
EMP526,Employee_526,31,Non-binary,HR,HR Specialist,47939,2022-06-15,,3
EMP527,Employee_527,40,Male,Operations,Operations Manager,115174,2023-08-29,,5
EMP528,Employee_528,22,Male,Finance,Accountant,117231,2023-11-25,,4
EMP529,Employee_529,32,Female,HR,HR Manager,65501,2018-11-16,2021-12-15,5
EMP530,Employee_530,27,Non-binary,HR,HR Specialist,100223,2022-01-02,,3
EMP531,Employee_531,46,Non-binary,Finance,Accountant,62839,2022-03-20,2024-01-28,2
EMP532,Employee_532,49,Non-binary,Engineering,Software Engineer,105710,2022-02-06,,3
EMP533,Employee_533,25,Male,Finance,Accountant,114346,2019-11-06,,4
EMP534,Employee_534,33,Male,Marketing,Marketing Manager,80915,2021-05-30,,5
EMP535,Employee_535,43,Non-binary,Finance,Financial Analyst,78812,2018-11-28,2019-09-09,4
EMP536,Employee_536,37,Non-binary,Marketing,SEO Specialist,74371,2018-07-14,,4
EMP537,Employee_537,52,Male,Engineering,Technical Lead,111135,2022-11-15,,3
EMP538,Employee_538,33,Female,Engineering,Software Engineer,89403,2019-07-21,,2
EMP539,Employee_539,27,Female,Operations,Coordinator,111872,2019-10-02,,3
EMP540,Employee_540,44,Male,Finance,Finance Manager,74273,2021-07-24,,1
EMP541,Employee_541,36,Male,HR,HR Manager,48377,2020-07-24,,1
EMP542,Employee_542,50,Female,Sales,Sales Representative,101078,2018-09-14,,4
EMP543,Employee_543,31,Male,Finance,Accountant,74675,2018-07-30,2022-07-10,5
EMP544,Employee_544,52,Non-binary,Operations,Operations Manager,51653,2022-04-14,,2
EMP545,Employee_545,26,Non-binary,Marketing,SEO Specialist,103344,2018-05-18,2022-01-20,5
EMP546,Employee_546,35,Non-binary,Engineering,Software Engineer,115599,2023-09-03,,1
EMP547,Employee_547,28,Male,HR,HR Manager,93563,2023-05-29,2026-03-27,3
EMP548,Employee_548,38,Non-binary,Sales,Account Manager,96368,2019-12-10,,5
EMP549,Employee_549,38,Non-binary,Sales,Sales Executive,82098,2022-10-21,,1
EMP550,Employee_550,41,Non-binary,Marketing,SEO Specialist,57163,2020-09-07,,3
EMP551,Employee_551,36,Non-binary,Marketing,SEO Specialist,111021,2020-09-22,2023-06-25,3
EMP552,Employee_552,44,Non-binary,Sales,Sales Executive,115761,2020-07-05,,4
EMP553,Employee_553,49,Male,Sales,Account Manager,71087,2019-05-10,,5
EMP554,Employee_554,40,Male,Marketing,SEO Specialist,115859,2019-07-30,2021-05-20,5
EMP555,Employee_555,24,Male,Sales,Sales Representative,70941,2023-03-28,,2
EMP556,Employee_556,34,Male,Sales,Sales Representative,117232,2019-09-13,,4
EMP557,Employee_557,53,Non-binary,Marketing,Marketing Manager,62129,2023-01-10,,1
EMP558,Employee_558,22,Male,Finance,Accountant,58497,2021-12-20,,2
EMP559,Employee_559,29,Non-binary,Operations,Project Manager,109996,2022-03-05,,5
EMP560,Employee_560,43,Female,Marketing,Content Writer,48221,2021-01-02,,5
EMP561,Employee_561,22,Male,Marketing,SEO Specialist,94106,2021-08-27,,2
EMP562,Employee_562,37,Female,Marketing,Marketing Manager,109505,2023-11-10,,4
EMP563,Employee_563,57,Male,Engineering,Software Engineer,94574,2021-12-09,2024-05-11,1
EMP564,Employee_564,40,Male,Finance,Finance Manager,111896,2020-01-22,,2
EMP565,Employee_565,32,Non-binary,HR,Recruiter,60764,2018-03-03,,5
EMP566,Employee_566,39,Non-binary,Operations,Project Manager,94225,2020-02-17,,4
EMP567,Employee_567,27,Non-binary,Marketing,Content Writer,95968,2019-04-25,,4
EMP568,Employee_568,54,Non-binary,HR,HR Manager,108030,2019-02-14,,2
EMP569,Employee_569,52,Male,Sales,Sales Representative,46042,2018-07-27,2019-08-14,2
EMP570,Employee_570,59,Male,Operations,Operations Manager,99687,2018-02-12,2018-06-28,5
EMP571,Employee_571,33,Male,Operations,Coordinator,106075,2021-02-01,,4
EMP572,Employee_572,27,Male,HR,HR Manager,114394,2023-08-13,,2
EMP573,Employee_573,48,Female,Engineering,QA Engineer,69998,2023-08-26,2025-05-22,3
EMP574,Employee_574,35,Female,Operations,Project Manager,108230,2019-09-27,,4
EMP575,Employee_575,38,Female,HR,Recruiter,47137,2022-10-01,2026-03-17,2
EMP576,Employee_576,37,Non-binary,Engineering,Software Engineer,42217,2019-04-11,,3
EMP577,Employee_577,58,Female,HR,Recruiter,69634,2023-03-19,,2
EMP578,Employee_578,32,Female,HR,HR Manager,55721,2018-08-10,,3
EMP579,Employee_579,53,Female,Finance,Finance Manager,63712,2021-06-17,,2
EMP580,Employee_580,48,Male,Finance,Accountant,62892,2020-08-24,,5
EMP581,Employee_581,27,Female,Finance,Finance Manager,41602,2020-12-13,,3
EMP582,Employee_582,39,Male,Marketing,Marketing Manager,50260,2019-06-02,,3
EMP583,Employee_583,59,Female,Engineering,Technical Lead,111711,2021-09-22,,3
EMP584,Employee_584,31,Female,Marketing,Marketing Manager,107414,2023-06-15,2023-12-31,4
EMP585,Employee_585,42,Female,Engineering,Technical Lead,88866,2022-10-14,,4
EMP586,Employee_586,42,Male,Sales,Sales Representative,40417,2018-06-06,,2
EMP587,Employee_587,47,Female,Sales,Sales Executive,49432,2022-09-05,2022-11-18,3
EMP588,Employee_588,23,Female,Finance,Financial Analyst,55671,2018-02-28,2019-04-20,3
EMP589,Employee_589,33,Female,Engineering,Technical Lead,96214,2023-04-20,,1
EMP590,Employee_590,23,Male,Finance,Accountant,96995,2019-03-03,,1
EMP591,Employee_591,30,Female,Marketing,Marketing Manager,115788,2023-10-08,,2
EMP592,Employee_592,47,Female,Marketing,SEO Specialist,69924,2023-03-11,,2
EMP593,Employee_593,56,Non-binary,HR,HR Specialist,66557,2018-04-21,,2
EMP594,Employee_594,23,Non-binary,Operations,Operations Manager,84962,2022-09-13,,5
EMP595,Employee_595,35,Male,Marketing,Marketing Manager,102532,2019-08-13,,1
EMP596,Employee_596,42,Male,Engineering,Technical Lead,105492,2023-07-09,,3
EMP597,Employee_597,38,Female,Sales,Sales Representative,40170,2018-07-17,2020-05-02,2
EMP598,Employee_598,38,Female,Sales,Account Manager,97501,2022-02-23,,5
EMP599,Employee_599,35,Female,Sales,Sales Executive,63408,2021-10-06,2022-02-15,4
EMP600,Employee_600,35,Male,Operations,Operations Manager,76858,2023-08-09,,2
